rtt,thput,total_time,payload_size
0.179600,4561247.216036,280000,819200
0.245200,3340946.166395,264000,819200
0.237200,3453625.632378,280000,819200
0.244400,3351882.160393,272000,819200
0.256800,3190031.152648,280000,819200
0.258800,3165378.670788,284000,819200
0.260000,3150769.230769,296000,819200
0.262000,3126717.557252,284000,819200
0.263200,3112462.006079,284000,819200
0.261600,3131498.470948,280000,819200
0.262400,3121951.219512,284000,819200
0.266000,3079699.248120,284000,819200
0.263600,3107738.998483,304000,819200
0.258000,3175193.798450,276000,819200
0.250000,3276800.000000,268000,819200
0.254400,3220125.786164,272000,819200
0.246800,3319286.871961,260000,819200
0.226400,3618374.558304,240000,819200
0.221600,3696750.902527,232000,819200
0.201200,4071570.576541,212000,819200
0.200000,4096000.000000,208000,819200
0.198800,4120724.346076,208000,819200
0.184800,4432900.432900,192000,819200
0.150000,5461333.333333,152000,819200
0.147600,5550135.501355,152000,819200
0.095600,8569037.656904,96000,819200
0.257200,3185069.984448,292000,819200
0.144000,5688888.888889,172000,819200
0.051200,16000000.000000,84000,819200
0.061600,13298701.298701,84000,819200
0.063200,12962025.316456,76000,819200
0.064000,12800000.000000,76000,819200
0.069600,11770114.942529,104000,819200
0.036800,22260869.565217,48000,819200
0.088400,9266968.325792,200000,819200
0.126400,6481012.658228,128000,819200
0.168000,4876190.476190,168000,819200
0.034400,23813953.488372,48000,819200
0.060400,13562913.907285,68000,819200
0.147600,5550135.501355,164000,819200
0.025600,32000000.000000,56000,819200
0.041600,19692307.692308,72000,819200
0.020800,39384615.384615,120000,819200
0.102400,8000000.000000,192000,819200
0.112800,7262411.347518,260000,819200
0.255600,3205007.824726,280000,819200
0.257600,3180124.223602,280000,819200
0.193600,4231404.958678,300000,819200
0.259200,3160493.827160,276000,819200
0.215600,3799628.942486,304000,819200
0.254800,3215070.643642,272000,819200
0.258800,3165378.670788,276000,819200
0.245600,3335504.885993,312000,819200
0.260400,3145929.339478,280000,819200
0.261200,3136294.027565,280000,819200
0.264800,3093655.589124,284000,819200
0.262000,3126717.557252,284000,819200
0.230000,3561739.130435,256000,819200
0.311600,2629011.553273,360000,819200
0.236400,3465313.028765,256000,819200
0.240000,3413333.333333,256000,819200
0.250000,3276800.000000,268000,819200
0.230000,3561739.130435,248000,819200
0.222000,3690090.090090,240000,819200
0.213200,3842401.500938,232000,819200
0.244800,3346405.228758,280000,819200
0.206000,3976699.029126,224000,819200
0.206400,3968992.248062,220000,819200
0.202400,4047430.830040,216000,819200
0.206000,3976699.029126,220000,819200
0.240800,3401993.355482,276000,819200
0.212000,3864150.943396,228000,819200
0.216800,3778597.785978,228000,819200
0.216800,3778597.785978,232000,819200
0.216400,3785582.255083,228000,819200
0.211600,3871455.576560,224000,819200
0.214400,3820895.522388,224000,819200
0.210400,3893536.121673,224000,819200
0.110000,7447272.727273,204000,819200
0.075600,10835978.835979,176000,819200
0.160000,5120000.000000,160000,819200
0.114400,7160839.160839,264000,819200
0.126000,6501587.301587,256000,819200
0.231600,3537132.987910,304000,819200
0.172000,4762790.697674,172000,819200
0.158800,5158690.176322,248000,819200
0.190000,4311578.947368,284000,819200
0.168000,4876190.476190,248000,819200
0.187600,4366737.739872,288000,819200
0.222000,3690090.090090,236000,819200
0.202000,4055445.544554,268000,819200
0.217600,3764705.882353,272000,819200
0.244400,3351882.160393,260000,819200
0.237200,3453625.632378,256000,819200
0.238000,3442016.806723,256000,819200
0.237600,3447811.447811,252000,819200
0.240000,3413333.333333,260000,819200
0.244800,3346405.228758,264000,819200
0.362400,2260485.651214,364000,819200
0.255200,3210031.347962,292000,819200
0.260000,3150769.230769,300000,819200
0.273600,2994152.046784,308000,819200
0.270800,3025110.782866,312000,819200
0.269200,3043090.638930,304000,819200
0.285200,2872370.266480,328000,819200
0.290400,2820936.639118,324000,819200
0.278400,2942528.735632,312000,819200
0.284400,2880450.070323,320000,819200
0.288400,2840499.306519,332000,819200
0.289200,2832641.770401,320000,819200
0.282400,2900849.858357,312000,819200
0.259200,3160493.827160,268000,819200
0.256000,3200000.000000,264000,819200
0.211600,3871455.576560,216000,819200
0.248400,3297906.602254,256000,819200
0.209200,3915869.980880,216000,819200
0.202000,4055445.544554,208000,819200
0.205200,3992202.729045,208000,819200
0.175200,4675799.086758,176000,819200
0.152000,5389473.684211,152000,819200
0.277600,2951008.645533,320000,819200
0.130800,6262996.941896,132000,819200
0.125200,6543130.990415,128000,819200
0.122000,6714754.098361,124000,819200
0.089200,9183856.502242,92000,819200
0.148400,5520215.633423,176000,819200
0.099600,8224899.598394,120000,819200
0.108000,7585185.185185,148000,819200
