rtt,thput,total_time,payload_size
0.858800,95388.914765,884000,81920
0.862000,95034.802784,908000,81920
0.850800,96285.848613,936000,81920
0.848800,96512.723845,948000,81920
0.860400,95211.529521,948000,81920
0.851600,96195.396900,928000,81920
0.860000,95255.813953,924000,81920
1.075600,76162.142060,1128000,81920
1.090800,75100.843418,1132000,81920
0.892800,91756.272401,924000,81920
0.894000,91633.109620,916000,81920
0.899600,91062.694531,920000,81920
0.866000,94595.842956,884000,81920
0.874400,93687.099726,896000,81920
0.860400,95211.529521,880000,81920
0.846000,96832.151300,864000,81920
0.834000,98225.419664,852000,81920
0.814400,100589.390963,832000,81920
0.816800,100293.829579,832000,81920
0.793200,103277.861826,808000,81920
0.784400,104436.511984,796000,81920
0.788000,103959.390863,800000,81920
0.776400,105512.622360,788000,81920
0.914000,89628.008753,924000,81920
0.912400,89785.181938,920000,81920
0.191600,427557.411273,200000,81920
0.193600,423140.495868,204000,81920
0.195600,418813.905930,204000,81920
0.194000,422268.041237,204000,81920
0.196000,417959.183673,204000,81920
0.194400,421399.176955,204000,81920
0.171200,478504.672897,176000,81920
0.169200,484160.756501,176000,81920
0.152800,536125.654450,156000,81920
0.147200,556521.739130,152000,81920
0.051600,1587596.899225,108000,81920
0.080400,1018905.472637,116000,81920
0.092000,890434.782609,120000,81920
0.097600,839344.262295,120000,81920
0.097200,842798.353909,116000,81920
0.098400,832520.325203,112000,81920
0.097600,839344.262295,108000,81920
0.095600,856903.765690,104000,81920
0.098000,835918.367347,108000,81920
0.084000,975238.095238,92000,81920
0.078000,1050256.410256,84000,81920
0.073600,1113043.478261,80000,81920
0.071200,1150561.797753,76000,81920
0.073200,1119125.683060,76000,81920
0.044000,1861818.181818,48000,81920
0.056000,1462857.142857,56000,81920
0.045600,1796491.228070,48000,81920
0.042400,1932075.471698,56000,81920
0.039200,2089795.918367,52000,81920
0.048000,1706666.666667,48000,81920
0.055200,1484057.971014,100000,81920
0.078800,1039593.908629,96000,81920
0.105200,778707.224335,216000,81920
0.216000,379259.259259,216000,81920
0.220400,371687.840290,224000,81920
0.140800,581818.181818,236000,81920
0.216000,379259.259259,280000,81920
0.206000,397669.902913,268000,81920
0.261600,313149.847095,296000,81920
0.275200,297674.418605,304000,81920
0.283200,289265.536723,312000,81920
0.285600,286834.733894,308000,81920
0.312400,262227.912932,396000,81920
0.358800,228316.610925,468000,81920
0.531600,154100.827690,560000,81920
0.474000,172827.004219,736000,81920
0.430800,190157.845868,764000,81920
0.648000,126419.753086,684000,81920
0.561600,145868.945869,756000,81920
0.672000,121904.761905,908000,81920
0.678400,120754.716981,924000,81920
0.877600,93345.487694,1056000,81920
0.950800,86159.023980,1068000,81920
1.048400,78138.115223,1076000,81920
1.040800,78708.685626,1060000,81920
1.002800,81691.264460,1008000,81920
0.969600,84488.448845,980000,81920
0.970000,84453.608247,980000,81920
0.975200,84003.281378,984000,81920
0.972800,84210.526316,984000,81920
0.964000,84979.253112,968000,81920
0.960400,85297.792586,964000,81920
0.956000,85690.376569,968000,81920
0.962800,85085.168259,980000,81920
0.982000,83421.588595,1000000,81920
0.966000,84803.312629,984000,81920
0.967600,84663.083919,984000,81920
0.963200,85049.833887,988000,81920
0.968800,84558.216350,1000000,81920
1.001600,81789.137380,1036000,81920
1.013200,80852.743782,1044000,81920
0.958800,85440.133500,996000,81920
0.992800,82514.101531,1024000,81920
0.988800,82847.896440,1020000,81920
0.980800,83523.654160,1012000,81920
0.976800,83865.683866,1008000,81920
0.977200,83831.354892,1008000,81920
0.939600,87186.036611,976000,81920
0.950400,86195.286195,984000,81920
0.957600,85547.201337,1008000,81920
0.942800,86890.114552,976000,81920
0.953200,85942.089803,988000,81920
0.950400,86195.286195,988000,81920
0.958000,85511.482255,992000,81920
0.965200,84873.601326,996000,81920
0.966000,84803.312629,996000,81920
0.961200,85226.799834,992000,81920
0.952800,85978.169605,984000,81920
0.956800,85618.729097,988000,81920
0.952800,85978.169605,984000,81920
0.959200,85404.503753,988000,81920
0.958400,85475.792988,988000,81920
0.963200,85049.833887,992000,81920
0.917200,89315.307457,948000,81920
0.958800,85440.133500,984000,81920
0.962000,85155.925156,988000,81920
0.956400,85654.537850,984000,81920
0.959200,85404.503753,984000,81920
0.946400,86559.594252,976000,81920
0.955600,85726.245291,980000,81920
0.962000,85155.925156,988000,81920
0.968000,84628.099174,992000,81920
0.962800,85085.168259,992000,81920
0.951200,86122.792262,976000,81920
0.954400,85834.031852,980000,81920
0.960000,85333.333333,984000,81920
0.962000,85155.925156,988000,81920
0.960400,85297.792586,984000,81920
0.962000,85155.925156,988000,81920
0.964400,84944.006636,988000,81920
0.970800,84384.013185,1000000,81920
0.969200,84523.318201,996000,81920
0.926400,88428.324698,956000,81920
0.933600,87746.358183,964000,81920
0.932000,87896.995708,964000,81920
0.939600,87186.036611,968000,81920
0.938400,87297.527707,968000,81920
0.929200,88161.859664,956000,81920
0.921200,88927.485888,944000,81920
0.914800,89549.628334,936000,81920
0.892000,91838.565022,908000,81920
0.892000,91838.565022,908000,81920
0.879600,93133.242383,892000,81920
0.875600,93558.702604,888000,81920
0.851200,96240.601504,860000,81920
0.019200,4266666.666667,36000,81920
0.025600,3200000.000000,36000,81920
0.024400,3357377.049180,28000,81920
0.019600,4179591.836735,32000,81920
0.021600,3792592.592593,28000,81920
0.024400,3357377.049180,40000,81920
0.017200,4762790.697674,36000,81920
0.028800,2844444.444444,36000,81920
0.032000,2560000.000000,40000,81920
0.035600,2301123.595506,60000,81920
0.058400,1402739.726027,120000,81920
0.197600,414574.898785,356000,81920
0.293600,279019.073569,472000,81920
0.641200,127760.449158,872000,81920
0.584800,140082.079343,908000,81920
0.640800,127840.199750,1036000,81920
0.725600,112899.669239,1140000,81920
0.800000,102400.000000,1156000,81920
0.884000,92669.683258,1180000,81920
0.965200,84873.601326,1212000,81920
1.034800,79165.056049,1272000,81920
1.048800,78108.314264,1236000,81920
1.075200,76190.476190,1172000,81920
1.151600,71135.811046,1244000,81920
0.982000,83421.588595,1008000,81920
0.990000,82747.474747,1020000,81920
1.026400,79812.938426,1060000,81920
1.022000,80156.555773,1060000,81920
1.033600,79256.965944,1068000,81920
1.022000,80156.555773,1056000,81920
1.026400,79812.938426,1064000,81920
1.022400,80125.195618,1060000,81920
0.991200,82647.296207,1028000,81920
0.992400,82547.359936,1028000,81920
1.000800,81854.516387,1040000,81920
1.004400,81561.131023,1044000,81920
1.011600,80980.624753,1052000,81920
1.006000,81431.411531,1056000,81920
1.013600,80820.836622,1072000,81920
1.011600,80980.624753,1072000,81920
1.027600,79719.735306,1112000,81920
1.038800,78860.223335,1148000,81920
1.050000,78019.047619,1180000,81920
1.065600,76876.876877,1216000,81920
1.074000,76275.605214,1236000,81920
1.104800,74149.167270,1256000,81920
1.102800,74283.641639,1228000,81920
1.132000,72367.491166,1232000,81920
1.129200,72546.935884,1204000,81920
0.727600,112589.334799,740000,81920
0.730000,112219.178082,740000,81920
0.732400,111851.447297,744000,81920
0.728800,112403.951701,748000,81920
0.724800,113024.282561,748000,81920
0.730800,112096.332786,752000,81920
0.736000,111304.347826,756000,81920
0.740800,110583.153348,760000,81920
0.734000,111607.629428,744000,81920
0.443600,184670.874662,448000,81920
0.434000,188755.760369,440000,81920
0.417600,196168.582375,428000,81920
0.419200,195419.847328,428000,81920
0.421600,194307.400380,432000,81920
0.407200,201178.781925,420000,81920
0.404800,202371.541502,420000,81920
0.404400,202571.711177,416000,81920
0.409200,200195.503421,424000,81920
0.388000,211134.020619,400000,81920
0.386400,212008.281573,396000,81920
0.373600,219271.948608,388000,81920
0.372800,219742.489270,388000,81920
0.376400,217640.807651,388000,81920
0.376400,217640.807651,388000,81920
0.355600,230371.203600,368000,81920
0.350400,233789.954338,360000,81920
0.338800,241794.569067,344000,81920
0.044000,1861818.181818,56000,81920
0.048400,1692561.983471,60000,81920
0.078000,1050256.410256,108000,81920
0.088800,922522.522523,112000,81920
0.110400,742028.985507,136000,81920
0.096000,853333.333333,120000,81920
0.077600,1055670.103093,100000,81920
0.108000,758518.518519,136000,81920
0.106800,767041.198502,196000,81920
0.180800,453097.345133,312000,81920
0.309200,264941.785252,448000,81920
0.471600,173706.530958,620000,81920
0.640800,127840.199750,908000,81920
0.755600,108417.151932,928000,81920
0.798800,102553.830746,940000,81920
0.831200,98556.304139,944000,81920
0.873200,93815.849748,984000,81920
0.870000,94160.919540,968000,81920
0.866800,94508.537148,960000,81920
0.934400,87671.232877,1012000,81920
0.930000,88086.021505,996000,81920
0.927200,88352.027610,996000,81920
0.926400,88428.324698,992000,81920
0.901600,90860.692103,968000,81920
0.948000,86413.502110,1008000,81920
0.938400,87297.527707,1000000,81920
0.941200,87037.824054,1000000,81920
0.933200,87783.969138,996000,81920
0.936800,87446.626815,996000,81920
0.947600,86449.978894,1008000,81920
0.957600,85547.201337,1016000,81920
0.964400,84944.006636,1020000,81920
0.958400,85475.792988,1012000,81920
0.959200,85404.503753,1012000,81920
0.973200,84175.914509,1024000,81920
0.968000,84628.099174,1020000,81920
0.982400,83387.622150,1032000,81920
0.994400,82381.335479,1044000,81920
1.008800,81205.392546,1072000,81920
1.020400,80282.242258,1104000,81920
1.032800,79318.357862,1140000,81920
1.062000,77137.476460,1236000,81920
1.101200,74391.572830,1372000,81920
1.149200,71284.371737,1464000,81920
1.170800,69969.251794,1516000,81920
1.241600,65979.381443,1548000,81920
0.594000,137912.457912,608000,81920
0.597200,137173.476222,612000,81920
0.599600,136624.416278,624000,81920
0.601600,136170.212766,624000,81920
0.603600,135719.019218,624000,81920
0.604000,135629.139073,628000,81920
0.614400,133333.333333,660000,81920
0.620800,131958.762887,668000,81920
0.630800,129866.835764,684000,81920
0.643200,127363.184080,696000,81920
0.644000,127204.968944,700000,81920
0.656000,124878.048780,712000,81920
0.670800,122122.838402,728000,81920
0.680000,120470.588235,736000,81920
0.689600,118793.503480,744000,81920
0.704800,116231.555051,760000,81920
0.709600,115445.321308,764000,81920
0.716000,114413.407821,776000,81920
0.734000,111607.629428,788000,81920
0.725600,112899.669239,776000,81920
0.725200,112961.941533,776000,81920
0.733200,111729.405346,784000,81920
0.746800,109694.697375,796000,81920
0.754800,108532.061473,804000,81920
0.767200,106777.893639,816000,81920
0.756000,108359.788360,804000,81920
0.754800,108532.061473,804000,81920
0.754800,108532.061473,804000,81920
0.764000,107225.130890,812000,81920
0.762800,107393.812271,808000,81920
0.766000,106945.169713,812000,81920
0.765600,107001.044932,816000,81920
0.770400,106334.371755,820000,81920
0.774800,105730.511100,824000,81920
0.788800,103853.955375,836000,81920
0.788000,103959.390863,832000,81920
0.794800,103069.954706,836000,81920
0.804800,101789.264414,844000,81920
0.811600,100936.421883,848000,81920
0.816800,100293.829579,848000,81920
0.821600,99707.887050,848000,81920
0.821600,99707.887050,844000,81920
0.757200,108188.061278,776000,81920
0.055200,1484057.971014,68000,81920
0.081200,1008866.995074,220000,81920
0.148000,553513.513514,452000,81920
0.342400,239252.336449,504000,81920
0.555600,147444.204464,788000,81920
0.582400,140659.340659,972000,81920
0.738400,110942.578548,1048000,81920
0.805200,101738.698460,1048000,81920
0.910000,90021.978022,1064000,81920
0.961200,85226.799834,1080000,81920
1.002800,81691.264460,1096000,81920
1.055200,77634.571645,1144000,81920
1.025200,79906.359735,1096000,81920
1.043200,78527.607362,1100000,81920
1.057600,77458.396369,1108000,81920
1.047200,78227.654698,1092000,81920
1.055600,77605.153467,1092000,81920
1.064000,76992.481203,1296000,81920
1.100800,74418.604651,1436000,81920
1.154800,70938.690682,1564000,81920
1.234000,66385.737439,1712000,81920
1.463200,55986.878075,1752000,81920
0.830800,98603.755416,872000,81920
0.844000,97061.611374,896000,81920
0.857200,95566.962203,912000,81920
0.874400,93687.099726,940000,81920
0.886800,92377.086152,960000,81920
0.895600,91469.405985,976000,81920
0.911600,89863.975428,988000,81920
0.928800,88199.827735,1004000,81920
0.943600,86816.447647,1020000,81920
0.961600,85191.347754,1040000,81920
0.964400,84944.006636,1040000,81920
0.980000,83591.836735,1056000,81920
0.990400,82714.054927,1064000,81920
1.008400,81237.604125,1080000,81920
0.974400,84072.249589,1044000,81920
0.992400,82547.359936,1068000,81920
1.007200,81334.392375,1076000,81920
0.999600,81952.781112,1072000,81920
1.014400,80757.097792,1080000,81920
1.036000,79073.359073,1088000,81920
1.046400,78287.461774,1092000,81920
1.056000,77575.757576,1096000,81920
1.029200,79595.802565,1080000,81920
1.025600,79875.195008,1084000,81920
1.026000,79844.054581,1084000,81920
1.026800,79781.846513,1084000,81920
1.001200,81821.813823,1060000,81920
1.020000,80313.725490,1068000,81920
0.996400,82215.977519,1040000,81920
0.976000,83934.426230,1012000,81920
0.982800,83353.683354,1012000,81920
0.026000,3150769.230769,52000,81920
0.088000,930909.090909,136000,81920
0.100400,815936.254980,140000,81920
0.113600,721126.760563,148000,81920
0.119200,687248.322148,148000,81920
0.128400,638006.230530,152000,81920
