rtt,thput,total_time,payload_size
0.521200,157175.748273,532000,81920
0.510400,160501.567398,520000,81920
0.524000,156335.877863,536000,81920
0.510800,160375.880971,520000,81920
0.496800,164895.330113,504000,81920
0.496800,164895.330113,504000,81920
0.482800,169676.884838,488000,81920
0.478800,171094.402673,484000,81920
0.475600,172245.584525,480000,81920
0.458000,178864.628821,460000,81920
0.436800,187545.787546,440000,81920
0.429600,190689.013035,432000,81920
0.420000,195047.619048,424000,81920
0.412400,198642.095053,420000,81920
0.412000,198834.951456,420000,81920
0.404800,202371.541502,416000,81920
0.409600,200000.000000,420000,81920
0.407200,201178.781925,424000,81920
0.406800,201376.597837,424000,81920
0.406800,201376.597837,424000,81920
0.390400,209836.065574,408000,81920
0.394400,207707.910751,412000,81920
0.395200,207287.449393,412000,81920
0.399200,205210.420842,416000,81920
0.395600,207077.856421,412000,81920
0.391200,209406.952965,404000,81920
0.391200,209406.952965,404000,81920
0.394800,207497.467072,408000,81920
0.360800,227050.997783,372000,81920
0.359200,228062.360802,368000,81920
0.350400,233789.954338,356000,81920
0.326800,250673.194614,332000,81920
0.298000,274899.328859,300000,81920
0.284400,288045.007032,288000,81920
0.272000,301176.470588,280000,81920
0.270800,302511.078287,280000,81920
0.267600,306128.550075,276000,81920
0.266800,307046.476762,272000,81920
0.257200,318506.998445,260000,81920
0.081200,1008866.995074,124000,81920
0.084400,970616.113744,120000,81920
0.106800,767041.198502,128000,81920
0.116400,703780.068729,144000,81920
0.115600,708650.519031,144000,81920
0.072400,1131491.712707,84000,81920
0.120000,682666.666667,120000,81920
0.077200,1061139.896373,92000,81920
0.086000,952558.139535,128000,81920
0.094800,864135.021097,128000,81920
0.104400,784674.329502,108000,81920
0.121600,673684.210526,140000,81920
0.141200,580169.971671,144000,81920
0.089600,914285.714286,104000,81920
0.100000,819200.000000,108000,81920
0.122400,669281.045752,152000,81920
0.066800,1226347.305389,76000,81920
0.092000,890434.782609,112000,81920
0.074000,1107027.027027,84000,81920
0.064000,1280000.000000,64000,81920
0.120000,682666.666667,120000,81920
0.084400,970616.113744,88000,81920
0.056800,1442253.521127,64000,81920
0.076000,1077894.736842,76000,81920
0.076000,1077894.736842,76000,81920
0.046000,1780869.565217,56000,81920
0.060400,1356291.390728,72000,81920
0.075200,1089361.702128,80000,81920
0.077600,1055670.103093,84000,81920
0.119600,684949.832776,196000,81920
0.159200,514572.864322,216000,81920
0.169200,484160.756501,220000,81920
0.189600,432067.510549,212000,81920
0.201600,406349.206349,208000,81920
0.194400,421399.176955,196000,81920
0.186000,440430.107527,192000,81920
0.194800,420533.880903,204000,81920
0.188800,433898.305085,196000,81920
0.190800,429350.104822,200000,81920
0.189200,432980.972516,200000,81920
0.190400,430252.100840,200000,81920
0.186400,439484.978541,200000,81920
0.190000,431157.894737,204000,81920
0.189200,432980.972516,200000,81920
0.188400,434819.532909,200000,81920
0.184800,443290.043290,200000,81920
0.181600,451101.321586,196000,81920
0.185200,442332.613391,200000,81920
0.172000,476279.069767,184000,81920
0.175600,466514.806378,188000,81920
0.174400,469724.770642,188000,81920
0.175600,466514.806378,192000,81920
0.177600,461261.261261,192000,81920
0.180400,454101.995565,192000,81920
0.180800,453097.345133,196000,81920
0.170800,479625.292740,180000,81920
0.173600,471889.400922,184000,81920
0.172400,475174.013921,180000,81920
0.174800,468649.885584,180000,81920
0.172800,474074.074074,180000,81920
0.060800,1347368.421053,88000,81920
0.070400,1163636.363636,136000,81920
0.108000,758518.518519,108000,81920
0.112400,728825.622776,136000,81920
0.110800,739350.180505,132000,81920
0.123600,662783.171521,172000,81920
0.116000,706206.896552,116000,81920
0.140400,583475.783476,144000,81920
0.226000,362477.876106,256000,81920
0.131600,622492.401216,204000,81920
0.186000,440430.107527,264000,81920
0.246400,332467.532468,264000,81920
0.168000,487619.047619,288000,81920
0.233200,351286.449400,336000,81920
0.289600,282872.928177,384000,81920
0.314400,260559.796438,388000,81920
0.360000,227555.555556,400000,81920
0.363600,225302.530253,404000,81920
0.372000,220215.053763,404000,81920
0.382800,214002.089864,408000,81920
0.392000,208979.591837,416000,81920
0.398000,205829.145729,424000,81920
0.387600,211351.909185,412000,81920
0.389200,210483.042138,412000,81920
0.390800,209621.289662,412000,81920
0.382000,214450.261780,408000,81920
0.386400,212008.281573,408000,81920
0.372400,219978.517723,396000,81920
0.380800,215126.050420,400000,81920
0.377200,217179.215270,396000,81920
0.378800,216261.879620,400000,81920
0.379600,215806.111697,400000,81920
0.381200,214900.314795,400000,81920
0.386000,212227.979275,404000,81920
0.382000,214450.261780,400000,81920
0.386000,212227.979275,404000,81920
0.386000,212227.979275,404000,81920
0.390800,209621.289662,408000,81920
0.396400,206659.939455,412000,81920
0.384000,213333.333333,400000,81920
0.391600,209193.054137,408000,81920
0.379600,215806.111697,396000,81920
0.379600,215806.111697,396000,81920
0.363200,225550.660793,380000,81920
0.375200,218336.886994,392000,81920
0.378800,216261.879620,392000,81920
0.361200,226799.557032,376000,81920
0.374000,219037.433155,388000,81920
0.362000,226298.342541,376000,81920
0.357200,229339.305711,372000,81920
0.365200,224315.443593,380000,81920
0.360800,227050.997783,376000,81920
0.366000,223825.136612,384000,81920
0.366400,223580.786026,380000,81920
0.353600,231674.208145,368000,81920
0.342000,239532.163743,352000,81920
0.344800,237587.006961,356000,81920
0.339600,241224.970554,348000,81920
0.342400,239252.336449,348000,81920
0.328000,249756.097561,332000,81920
0.044000,1861818.181818,44000,81920
0.026400,3103030.303030,36000,81920
0.026400,3103030.303030,68000,81920
0.013200,6206060.606061,24000,81920
0.029600,2767567.567568,60000,81920
0.086800,943778.801843,136000,81920
0.208400,393090.211132,320000,81920
0.231200,354325.259516,348000,81920
0.256400,319500.780031,368000,81920
0.136800,598830.409357,408000,81920
0.326800,250673.194614,376000,81920
0.360800,227050.997783,396000,81920
0.373600,219271.948608,404000,81920
0.373600,219271.948608,408000,81920
0.396800,206451.612903,428000,81920
0.394000,207918.781726,424000,81920
0.382000,214450.261780,412000,81920
0.380800,215126.050420,412000,81920
0.383600,213555.787278,412000,81920
0.381200,214900.314795,404000,81920
0.388000,211134.020619,412000,81920
0.327600,250061.050061,516000,81920
0.381600,214675.052411,404000,81920
0.378800,216261.879620,400000,81920
0.384000,213333.333333,408000,81920
0.386000,212227.979275,408000,81920
0.388000,211134.020619,408000,81920
0.384000,213333.333333,404000,81920
0.385200,212668.743510,404000,81920
0.377600,216949.152542,396000,81920
0.390000,210051.282051,408000,81920
0.394000,207918.781726,412000,81920
0.382000,214450.261780,400000,81920
0.386000,212227.979275,404000,81920
0.387200,211570.247934,408000,81920
0.386800,211789.038263,404000,81920
0.390800,209621.289662,408000,81920
0.394000,207918.781726,412000,81920
0.395200,207287.449393,412000,81920
0.399200,205210.420842,416000,81920
0.394400,207707.910751,408000,81920
0.390400,209836.065574,404000,81920
0.382400,214225.941423,396000,81920
0.385200,212668.743510,400000,81920
0.377600,216949.152542,392000,81920
0.381200,214900.314795,396000,81920
0.380800,215126.050420,396000,81920
0.380400,215352.260778,396000,81920
0.380000,215578.947368,392000,81920
0.379200,216033.755274,392000,81920
0.374400,218803.418803,384000,81920
0.330000,248242.424242,340000,81920
0.316400,258912.768647,324000,81920
0.318800,256963.613551,324000,81920
0.316400,258912.768647,324000,81920
0.396400,206659.939455,400000,81920
0.391600,209193.054137,392000,81920
0.020000,4096000.000000,28000,81920
0.021200,3864150.943396,28000,81920
0.027600,2968115.942029,56000,81920
