rtt,thput,total_time,total_data
49.902306,170727.180423,91959998,8519680
49.913383,170689.291888,91947998,8519680
49.862383,170863.875479,91959998,8519680
49.932229,170624.868359,91959998,8519680
50.612614,168331.159501,92059998,8519680
50.654575,168191.718122,92059998,8519680
50.543229,168562.242036,92059998,8519680
50.696691,168051.993768,92051998,8519680
50.580345,168438.550587,92055998,8519680
50.782575,167767.782551,92083998,8519680
52.216306,163161.292949,92119998,8519680
52.367614,162689.864006,92107998,8519680
52.513806,162236.955364,92095998,8519680
52.546498,162136.019036,92059998,8519680
53.038806,160631.066996,92155998,8519680
53.293498,159863.403975,92191998,8519680
54.163383,157295.935522,92107998,8519680
54.662306,155860.237583,92187998,8519680
54.661191,155863.416880,92183998,8519680
54.735383,155652.149177,92159998,8519680
54.993537,154921.477409,92147998,8519680
55.004883,154889.521354,92135998,8519680
54.851345,155323.082779,92163998,8519680
55.053614,154752.420068,92131998,8519680
55.470075,153590.562118,92251998,8519680
55.457691,153624.859715,92239998,8519680
55.468344,153595.355217,92227998,8519680
55.435691,153685.826700,92215998,8519680
55.446421,153656.085395,92199998,8519680
55.482075,153557.342619,92191998,8519680
55.808037,152660.449247,92143998,8519680
56.297152,151334.120774,92199998,8519680
56.283998,151369.488713,92183998,8519680
56.312768,151292.154561,92183998,8519680
56.397844,151063.930742,92159998,8519680
56.407268,151038.692390,92163998,8519680
56.578806,150580.766939,92139998,8519680
57.148998,149078.379292,92175998,8519680
61.276267,139037.190369,91959998,8519680
61.510191,138508.430253,91947998,8519680
61.368383,138828.490886,91955998,8519680
61.543921,138432.518786,91931998,8519680
61.538883,138443.851833,91935998,8519680
61.542883,138434.853629,91935998,8519680
61.532921,138457.265827,91939998,8519680
61.521537,138482.886083,91947998,8519680
61.308114,138964.966366,91955998,8519680
61.552729,138412.709532,91927998,8519680
62.156921,137067.278477,91915998,8519680
62.146844,137089.503692,91935998,8519680
62.857921,135538.685729,91879998,8519680
62.361960,136616.616925,91911998,8519680
62.812960,135635.703205,91887998,8519680
63.056806,135111.188473,91859998,8519680
62.922575,135399.417459,91863998,8519680
62.871729,135508.918484,91875998,8519680
62.868383,135516.130580,91875998,8519680
63.136844,134939.909255,91851998,8519680
63.885575,133358.430287,91819998,8519680
63.675190,133799.051090,91835998,8519680
63.911344,133304.660281,91815998,8519680
63.985883,133149.369838,91815998,8519680
63.973998,133174.106142,91819998,8519680
63.824383,133486.288461,91823998,8519680
63.960383,133202.454401,91823998,8519680
64.036767,133043.568549,91799998,8519680
64.051690,133012.571565,91795998,8519680
64.057267,133000.991129,91795998,8519680
64.051921,133012.091862,91795998,8519680
64.070806,132972.886278,91795998,8519680
64.044460,133027.587398,91803998,8519680
64.069498,132975.600964,91795998,8519680
64.061344,132992.526663,91795998,8519680
64.098575,132915.279318,91795998,8519680
64.093190,132926.446632,91795998,8519680
64.075998,132962.111647,91799998,8519680
64.888190,131297.852506,91723998,8519680
64.532575,132021.386098,91787998,8519680
64.521537,132043.971612,91795998,8519680
64.541690,132002.741174,91787998,8519680
64.610690,131861.770862,91783998,8519680
64.108729,132894.227243,91791998,8519680
64.623844,131834.930773,91767998,8519680
64.543960,131998.098660,91791998,8519680
64.639498,131803.003792,91775998,8519680
64.895460,131283.143690,91751998,8519680
64.809460,131457.352059,91751998,8519680
64.885998,131302.288053,91755998,8519680
65.746383,129584.010728,91659998,8519680
66.197729,128700.487595,91635998,8519680
66.223037,128651.303020,91635998,8519680
66.236460,128625.231481,91631998,8519680
67.032537,127097.680937,91559998,8519680
67.173960,126830.099044,91535998,8519680
67.268767,126651.347720,91531998,8519680
67.184613,126809.988472,91535998,8519680
67.020306,127120.875873,91559998,8519680
67.280921,126628.468716,91535998,8519680
67.291729,126608.130399,91531998,8519680
67.402383,126400.278756,91515998,8519680
67.360998,126477.936090,91531998,8519680
