rtt,thput,total_time,payload_size
0.904800,90539.345712,932000,81920
0.912000,89824.561404,940000,81920
0.906000,90419.426049,932000,81920
0.892000,91838.565022,916000,81920
0.894800,91551.184622,920000,81920
0.893200,91715.181370,916000,81920
0.898000,91224.944321,920000,81920
0.897200,91306.286224,920000,81920
0.902000,90820.399113,924000,81920
0.899600,91062.694531,920000,81920
0.904400,90579.389651,924000,81920
0.865200,94683.310217,884000,81920
0.909600,90061.565523,932000,81920
0.891600,91879.766712,912000,81920
0.908400,90180.537208,928000,81920
0.917200,89315.307457,936000,81920
0.918400,89198.606272,940000,81920
0.922000,88850.325380,940000,81920
0.922000,88850.325380,940000,81920
0.923200,88734.835355,940000,81920
0.891600,91879.766712,908000,81920
0.877200,93388.052896,896000,81920
0.868400,94334.408107,884000,81920
0.868400,94334.408107,884000,81920
0.866000,94595.842956,884000,81920
0.859600,95300.139600,876000,81920
0.837600,97803.247373,852000,81920
0.843200,97153.700190,856000,81920
0.834800,98131.288931,848000,81920
0.818400,100097.751711,832000,81920
0.814800,100540.009818,828000,81920
0.816000,100392.156863,828000,81920
0.779200,105133.470226,788000,81920
0.974000,84106.776181,984000,81920
0.953600,85906.040268,964000,81920
0.714800,114605.484051,720000,81920
0.018400,4452173.913043,44000,81920
0.056000,1462857.142857,72000,81920
0.058400,1402739.726027,72000,81920
0.063200,1296202.531646,76000,81920
0.063600,1288050.314465,80000,81920
0.066800,1226347.305389,84000,81920
0.062000,1321290.322581,80000,81920
0.060400,1356291.390728,72000,81920
0.062400,1312820.512821,76000,81920
0.066400,1233734.939759,76000,81920
0.061600,1329870.129870,68000,81920
0.025200,3250793.650794,28000,81920
0.024800,3303225.806452,28000,81920
0.014800,5535135.135135,20000,81920
0.010800,7585185.185185,36000,81920
0.014800,5535135.135135,52000,81920
0.070800,1157062.146893,92000,81920
0.077600,1055670.103093,88000,81920
0.093200,878969.957082,104000,81920
0.066000,1241212.121212,72000,81920
0.118000,694237.288136,144000,81920
0.035200,2327272.727273,64000,81920
0.020000,4096000.000000,28000,81920
0.040400,2027722.772277,48000,81920
0.051200,1600000.000000,68000,81920
0.024800,3303225.806452,44000,81920
0.057600,1422222.222222,72000,81920
0.066800,1226347.305389,76000,81920
0.042400,1932075.471698,56000,81920
0.100800,812698.412698,128000,81920
0.239200,342474.916388,476000,81920
0.296400,276383.265857,556000,81920
0.389200,210483.042138,728000,81920
0.394000,207918.781726,724000,81920
0.531600,154100.827690,880000,81920
0.613600,133507.170795,924000,81920
0.721600,113525.498891,908000,81920
0.773600,105894.519131,916000,81920
0.795600,102966.314731,912000,81920
0.825200,99272.903539,924000,81920
0.857200,95566.962203,932000,81920
0.894400,91592.128801,936000,81920
0.903200,90699.734278,940000,81920
0.904400,90579.389651,940000,81920
0.909600,90061.565523,944000,81920
0.932800,87821.612350,968000,81920
0.918400,89198.606272,952000,81920
0.899600,91062.694531,936000,81920
0.922800,88773.298656,956000,81920
0.924400,88619.645175,960000,81920
0.923600,88696.405370,956000,81920
0.936400,87483.981205,968000,81920
0.944800,86706.181202,976000,81920
0.946800,86523.024926,980000,81920
0.948400,86377.056094,980000,81920
0.955600,85726.245291,984000,81920
0.899600,91062.694531,928000,81920
0.962400,85120.532003,992000,81920
0.945200,86669.487939,972000,81920
0.949200,86304.256216,976000,81920
0.951600,86086.591005,980000,81920
0.926800,88390.159689,956000,81920
0.962000,85155.925156,992000,81920
0.968800,84558.216350,1000000,81920
0.968000,84628.099174,996000,81920
0.971200,84349.258649,1000000,81920
0.964000,84979.253112,996000,81920
0.978000,83762.781186,1012000,81920
0.983200,83319.772172,1016000,81920
0.981200,83489.604566,1016000,81920
0.974800,84037.751334,1008000,81920
1.033600,79256.965944,1240000,81920
0.963600,85014.528850,996000,81920
1.184400,69165.822357,1304000,81920
0.992000,82580.645161,1024000,81920
0.992800,82514.101531,1024000,81920
0.996400,82215.977519,1024000,81920
1.000000,81920.000000,1028000,81920
0.994400,82381.335479,1020000,81920
0.993200,82480.869915,1020000,81920
0.992000,82580.645161,1016000,81920
0.990400,82714.054927,1016000,81920
0.989200,82814.395471,1016000,81920
0.991200,82647.296207,1016000,81920
0.990000,82747.474747,1016000,81920
0.988000,82914.979757,1012000,81920
0.970000,84453.608247,996000,81920
0.968400,84593.143329,992000,81920
0.970000,84453.608247,996000,81920
0.971600,84314.532730,996000,81920
0.977200,83831.354892,1000000,81920
0.970800,84384.013185,992000,81920
0.976400,83900.040967,1000000,81920
0.954400,85834.031852,980000,81920
0.955600,85726.245291,976000,81920
0.980800,83523.654160,1004000,81920
0.954400,85834.031852,976000,81920
0.944000,86779.661017,964000,81920
0.926800,88390.159689,948000,81920
0.925600,88504.753673,948000,81920
0.919200,89120.974761,940000,81920
0.922400,88811.795317,944000,81920
0.915200,89510.489510,948000,81920
0.902800,90739.920248,976000,81920
0.912800,89745.836985,1004000,81920
0.920400,89004.780530,1004000,81920
0.936400,87483.981205,1016000,81920
0.936400,87483.981205,1004000,81920
0.932000,87896.995708,988000,81920
0.942400,86926.994907,976000,81920
0.932800,87821.612350,960000,81920
0.943600,86816.447647,964000,81920
0.921600,88888.888889,936000,81920
0.917600,89276.373147,932000,81920
0.921200,88927.485888,936000,81920
0.909200,90101.187857,924000,81920
0.880400,93048.614266,892000,81920
0.871200,94031.221304,880000,81920
0.866400,94552.169898,876000,81920
0.173200,472979.214781,176000,81920
0.172800,474074.074074,176000,81920
0.172800,474074.074074,184000,81920
0.175600,466514.806378,188000,81920
0.174000,470804.597701,184000,81920
0.176800,463348.416290,188000,81920
0.174400,469724.770642,184000,81920
0.176800,463348.416290,188000,81920
0.179200,457142.857143,188000,81920
0.163600,500733.496333,172000,81920
0.166400,492307.692308,172000,81920
0.142400,575280.898876,144000,81920
0.108000,758518.518519,108000,81920
0.035200,2327272.727273,92000,81920
0.061200,1338562.091503,112000,81920
0.076000,1077894.736842,112000,81920
0.022800,3592982.456140,36000,81920
0.030800,2659740.259740,40000,81920
0.024000,3413333.333333,40000,81920
0.046800,1750427.350427,68000,81920
0.220000,372363.636364,220000,81920
0.189600,432067.510549,208000,81920
0.296000,276756.756757,296000,81920
0.124000,660645.161290,280000,81920
0.289200,283264.177040,516000,81920
0.405600,201972.386588,632000,81920
0.431200,189981.447124,692000,81920
0.476000,172100.840336,740000,81920
0.460000,178086.956522,740000,81920
0.587600,139414.567733,892000,81920
0.614800,133246.584255,932000,81920
0.741600,110463.861920,956000,81920
0.921200,88927.485888,1048000,81920
0.880800,93006.357856,992000,81920
0.917200,89315.307457,1004000,81920
0.945600,86632.825719,1016000,81920
0.958400,85475.792988,1016000,81920
0.954800,85798.072895,1016000,81920
0.995200,82315.112540,1052000,81920
0.992000,82580.645161,1048000,81920
0.990000,82747.474747,1048000,81920
0.998000,82084.168337,1056000,81920
1.009600,81141.045959,1068000,81920
1.011200,81012.658228,1064000,81920
1.024000,80000.000000,1076000,81920
1.037600,78951.426369,1084000,81920
1.042000,78618.042226,1088000,81920
1.046000,78317.399618,1088000,81920
1.050800,77959.649791,1084000,81920
0.993600,82447.665056,1028000,81920
0.986000,83083.164300,1020000,81920
1.034000,79226.305609,1072000,81920
1.020000,80313.725490,1056000,81920
1.028800,79626.749611,1064000,81920
1.008800,81205.392546,1036000,81920
1.029600,79564.879565,1060000,81920
1.030400,79503.105590,1060000,81920
1.030000,79533.980583,1060000,81920
1.029600,79564.879565,1056000,81920
0.993600,82447.665056,1032000,81920
1.031200,79441.427463,1056000,81920
1.007200,81334.392375,1036000,81920
1.018000,80471.512770,1048000,81920
1.017600,80503.144654,1048000,81920
1.012000,80948.616601,1044000,81920
1.012800,80884.676145,1048000,81920
1.002800,81691.264460,1032000,81920
0.985600,83116.883117,1036000,81920
0.997600,82117.080994,1064000,81920
1.003200,81658.692185,1068000,81920
1.014400,80757.097792,1072000,81920
0.999200,81985.588471,1052000,81920
0.995200,82315.112540,1040000,81920
0.992400,82547.359936,1036000,81920
0.980800,83523.654160,1016000,81920
0.986800,83015.808675,1016000,81920
0.975600,83968.839688,1000000,81920
0.978000,83762.781186,1004000,81920
0.972400,84245.166598,996000,81920
0.960400,85297.792586,984000,81920
0.936000,87521.367521,960000,81920
0.950800,86159.023980,980000,81920
0.949200,86304.256216,976000,81920
0.940000,87148.936170,968000,81920
0.938000,87334.754797,968000,81920
0.926000,88466.522678,956000,81920
0.913200,89706.526500,944000,81920
0.920400,89004.780530,948000,81920
0.926400,88428.324698,956000,81920
0.922400,88811.795317,948000,81920
0.921200,88927.485888,948000,81920
0.912400,89785.181938,936000,81920
0.918000,89237.472767,936000,81920
0.919200,89120.974761,936000,81920
0.916000,89432.314410,932000,81920
0.920000,89043.478261,932000,81920
0.278400,294252.873563,280000,81920
0.243200,336842.105263,256000,81920
0.246400,332467.532468,260000,81920
0.248800,329260.450161,260000,81920
0.248000,330322.580645,256000,81920
0.246800,331928.687196,256000,81920
0.043200,1896296.296296,64000,81920
0.058000,1412413.793103,100000,81920
0.195600,418813.905930,228000,81920
0.138000,593623.188406,244000,81920
0.226800,361199.294533,340000,81920
0.199600,410420.841683,384000,81920
0.242800,337397.034596,484000,81920
0.277200,295526.695527,556000,81920
0.337200,242941.874259,612000,81920
0.419200,195419.847328,644000,81920
0.451600,181399.468556,660000,81920
0.702400,116628.701595,876000,81920
0.754000,108647.214854,944000,81920
0.786400,104170.905392,984000,81920
0.952400,86014.279714,1068000,81920
0.960000,85333.333333,1040000,81920
0.997200,82150.020056,1040000,81920
1.020800,80250.783699,1052000,81920
1.007200,81334.392375,1040000,81920
1.017600,80503.144654,1052000,81920
1.014000,80788.954635,1048000,81920
1.022000,80156.555773,1056000,81920
1.016400,80598.189689,1052000,81920
1.025200,79906.359735,1064000,81920
1.010000,81108.910891,1056000,81920
1.022800,80093.859992,1064000,81920
1.014000,80788.954635,1056000,81920
1.031200,79441.427463,1072000,81920
1.032800,79318.357862,1072000,81920
1.035200,79134.466770,1076000,81920
1.042000,78618.042226,1084000,81920
1.041200,78678.447945,1076000,81920
1.035200,79134.466770,1068000,81920
1.038400,78890.600924,1072000,81920
1.012400,80916.633742,1048000,81920
1.021200,80219.349785,1056000,81920
0.996800,82182.985554,1032000,81920
1.018000,80471.512770,1056000,81920
1.026400,79812.938426,1060000,81920
1.026800,79781.846513,1060000,81920
1.030800,79472.254560,1060000,81920
1.023200,80062.548866,1040000,81920
1.019600,80345.233425,1044000,81920
1.017600,80503.144654,1048000,81920
1.094000,74881.170018,1300000,81920
1.108000,73935.018051,1288000,81920
1.127200,72675.656494,1284000,81920
1.154400,70963.270963,1284000,81920
1.166800,70209.118958,1268000,81920
1.165600,70281.400137,1236000,81920
0.408000,200784.313725,428000,81920
0.412400,198642.095053,436000,81920
0.421600,194307.400380,452000,81920
0.424800,192843.691149,456000,81920
0.431200,189981.447124,460000,81920
0.434800,188408.463661,464000,81920
0.442400,185171.790235,468000,81920
0.441600,185507.246377,464000,81920
0.439600,186351.228389,460000,81920
0.414400,197683.397683,444000,81920
0.421600,194307.400380,456000,81920
0.430000,190511.627907,468000,81920
0.426400,192120.075047,468000,81920
0.431200,189981.447124,472000,81920
0.436400,187717.690192,480000,81920
0.445600,183842.010772,484000,81920
0.456000,179649.122807,492000,81920
0.460400,177932.232841,492000,81920
0.458000,178864.628821,488000,81920
0.456400,179491.673970,484000,81920
0.464400,176399.655469,484000,81920
0.462800,177009.507347,480000,81920
0.332000,246746.987952,336000,81920
0.314000,260891.719745,324000,81920
0.318000,257610.062893,328000,81920
0.321600,254726.368159,328000,81920
0.012800,6400000.000000,24000,81920
0.109200,750183.150183,400000,81920
0.380400,215352.260778,640000,81920
0.409200,200195.503421,752000,81920
0.581600,140852.819807,1000000,81920
0.640400,127920.049969,1136000,81920
0.749600,109284.951974,1276000,81920
0.844000,97061.611374,1332000,81920
0.943200,86853.265479,1340000,81920
1.031200,79441.427463,1344000,81920
1.121200,73064.573671,1344000,81920
1.184800,69142.471303,1344000,81920
1.232800,66450.356911,1336000,81920
1.033200,79287.650019,1112000,81920
1.030000,79533.980583,1124000,81920
1.035600,79103.901120,1124000,81920
1.050400,77989.337395,1128000,81920
1.067200,76761.619190,1136000,81920
1.061200,77195.627591,1120000,81920
1.085200,75488.389237,1148000,81920
0.997200,82150.020056,1028000,81920
0.991200,82647.296207,1016000,81920
0.978800,83694.319575,1000000,81920
0.604800,135449.735450,620000,81920
0.613600,133507.170795,624000,81920
0.601200,136260.811710,608000,81920
0.558800,146599.856836,568000,81920
0.546000,150036.630037,560000,81920
0.550800,148729.121278,564000,81920
0.529600,154682.779456,536000,81920
0.485200,168837.592745,500000,81920
0.497600,164630.225080,520000,81920
0.504400,162410.785091,528000,81920
0.510000,160627.450980,532000,81920
0.513200,159625.876851,532000,81920
0.502400,163057.324841,512000,81920
0.486000,168559.670782,496000,81920
0.507200,161514.195584,548000,81920
0.516400,158636.715724,564000,81920
0.523600,156455.309396,572000,81920
0.531600,154100.827690,584000,81920
0.546000,150036.630037,600000,81920
0.559200,146494.992847,612000,81920
0.560000,146285.714286,608000,81920
0.560000,146285.714286,604000,81920
0.563600,145351.312988,600000,81920
0.562400,145661.450925,592000,81920
0.568000,144225.352113,592000,81920
