rtt,thput,total_time,payload_size
0.280400,2921540.656205,328000,819200
0.155200,5278350.515464,172000,819200
0.170800,4796252.927400,196000,819200
0.164800,4970873.786408,220000,819200
0.230000,3561739.130435,240000,819200
0.161200,5081885.856079,180000,819200
0.164000,4995121.951220,192000,819200
0.127200,6440251.572327,140000,819200
0.135600,6041297.935103,148000,819200
0.124000,6606451.612903,136000,819200
0.171600,4773892.773893,204000,819200
0.120400,6803986.710963,144000,819200
0.212000,3864150.943396,212000,819200
0.208000,3938461.538462,228000,819200
0.148400,5520215.633423,160000,819200
0.149600,5475935.828877,152000,819200
0.136400,6005865.102639,148000,819200
0.156000,5251282.051282,172000,819200
0.165600,4946859.903382,188000,819200
0.170400,4807511.737089,204000,819200
0.360800,2270509.977827,564000,819200
0.380000,2155789.473684,588000,819200
0.390800,2096212.896622,612000,819200
0.588800,1391304.347826,724000,819200
0.752000,1089361.702128,880000,819200
0.836800,978967.495220,864000,819200
0.834400,981783.317354,856000,819200
0.793200,1032778.618255,936000,819200
0.831200,985563.041386,844000,819200
0.833200,983197.311570,848000,819200
0.840800,974310.180780,868000,819200
0.863600,948587.308939,892000,819200
0.910800,899429.073342,944000,819200
0.862000,950348.027842,892000,819200
0.872800,938588.450962,908000,819200
0.858000,954778.554779,892000,819200
0.902400,907801.418440,936000,819200
0.902000,908203.991131,940000,819200
0.864400,947709.393799,900000,819200
0.891600,918797.667115,924000,819200
0.879200,931756.141947,920000,819200
0.848800,965127.238454,892000,819200
0.902000,908203.991131,944000,819200
0.851200,962406.015038,892000,819200
0.872800,938588.450962,912000,819200
0.892000,918385.650224,932000,819200
0.877200,933880.528956,920000,819200
0.884800,925858.951175,924000,819200
0.881200,929641.398094,920000,819200
0.910000,900219.780220,944000,819200
0.901200,909010.208611,936000,819200
0.890000,920449.438202,924000,819200
0.886800,923770.861525,920000,819200
0.890400,920035.938904,924000,819200
0.897600,912655.971480,928000,819200
0.895200,915102.770331,928000,819200
0.897200,913062.862238,928000,819200
0.904000,906194.690265,932000,819200
0.907600,902600.264434,936000,819200
0.898400,911843.276937,932000,819200
0.901200,909010.208611,928000,819200
0.834000,982254.196643,864000,819200
0.893600,916741.271262,920000,819200
0.900400,909817.858729,928000,819200
0.887600,922938.260478,912000,819200
0.886000,924604.966140,908000,819200
0.892800,917562.724014,916000,819200
0.893600,916741.271262,916000,819200
0.884800,925858.951175,908000,819200
0.890000,920449.438202,912000,819200
0.891200,919210.053860,912000,819200
0.874000,937299.771167,896000,819200
0.872000,939449.541284,892000,819200
0.872400,939018.798716,892000,819200
0.852800,960600.375235,872000,819200
0.870000,941609.195402,888000,819200
0.862800,949466.852109,884000,819200
0.866000,945958.429561,884000,819200
0.870000,941609.195402,888000,819200
0.854000,959250.585480,872000,819200
0.840400,974773.917182,860000,819200
0.826000,991767.554479,844000,819200
0.817600,1001956.947162,836000,819200
0.826000,991767.554479,844000,819200
0.814000,1006388.206388,832000,819200
0.805200,1017386.984600,820000,819200
0.797600,1027081.243731,812000,819200
0.788400,1039066.463724,804000,819200
0.773600,1058945.191313,788000,819200
0.754800,1085320.614732,772000,819200
0.734800,1114861.186717,752000,819200
0.736400,1112438.891907,748000,819200
0.724400,1130866.924351,740000,819200
0.678400,1207547.169811,688000,819200
0.853600,959700.093721,860000,819200
0.856000,957009.345794,864000,819200
0.026800,30567164.179104,88000,819200
0.028400,28845070.422535,60000,819200
0.032000,25600000.000000,56000,819200
0.049600,16516129.032258,88000,819200
0.032000,25600000.000000,64000,819200
0.043200,18962962.962963,76000,819200
0.053600,15283582.089552,116000,819200
0.037600,21787234.042553,68000,819200
0.050800,16125984.251969,112000,819200
0.090000,9102222.222222,116000,819200
0.046800,17504273.504274,116000,819200
0.058400,14027397.260274,88000,819200
0.096400,8497925.311203,164000,819200
0.067600,12118343.195266,100000,819200
0.154400,5305699.481865,212000,819200
0.178400,4591928.251121,388000,819200
0.182800,4481400.437637,484000,819200
0.093600,8752136.752137,496000,819200
0.438800,1866909.753874,652000,819200
0.504800,1622820.919176,700000,819200
0.646800,1266542.980829,904000,819200
0.764800,1071129.707113,1160000,819200
0.869600,942042.318307,1316000,819200
1.127600,726498.758425,1632000,819200
1.216000,673684.210526,1656000,819200
1.217600,672798.948752,1624000,819200
1.210400,676801.057502,1608000,819200
1.299600,630347.799323,1632000,819200
1.365600,599882.835384,1600000,819200
1.401200,584641.735655,1588000,819200
1.042800,785577.291906,1108000,819200
1.041200,786784.479447,1108000,819200
1.041600,786482.334869,1108000,819200
1.052000,778707.224335,1116000,819200
1.062400,771084.337349,1124000,819200
1.064400,769635.475385,1124000,819200
1.044000,784674.329502,1104000,819200
1.054800,776640.121350,1108000,819200
1.062000,771374.764595,1112000,819200
0.935600,875587.858059,984000,819200
0.947200,864864.864865,992000,819200
0.955600,857262.452909,1000000,819200
0.966400,847682.119205,1008000,819200
0.977600,837970.540098,1020000,819200
0.980400,835577.315381,1024000,819200
0.971200,843492.586491,1012000,819200
0.978000,837627.811861,1020000,819200
0.988400,828814.245245,1032000,819200
0.994800,823482.106956,1036000,819200
1.004800,815286.624204,1044000,819200
1.010000,811089.108911,1048000,819200
1.022000,801565.557730,1060000,819200
1.027200,797507.788162,1064000,819200
1.032400,793490.895002,1064000,819200
1.014400,807570.977918,1048000,819200
1.018800,804083.235179,1056000,819200
0.999200,819855.884708,1036000,819200
1.000400,818872.451020,1040000,819200
0.996800,821829.855538,1032000,819200
0.993600,824476.650564,1028000,819200
0.997600,821170.809944,1028000,819200
0.952400,860142.797144,984000,819200
0.953600,859060.402685,976000,819200
0.952800,859781.696054,972000,819200
0.954800,857980.728948,972000,819200
0.029600,27675675.675676,60000,819200
0.149200,5490616.621984,196000,819200
0.151600,5403693.931398,204000,819200
0.088400,9266968.325792,156000,819200
0.193600,4231404.958678,228000,819200
0.187200,4376068.376068,212000,819200
0.273600,2994152.046784,296000,819200
0.284000,2884507.042254,316000,819200
0.375200,2183368.869936,396000,819200
0.342000,2395321.637427,384000,819200
0.431200,1899814.471243,436000,819200
0.423200,1935727.788280,432000,819200
0.557600,1469153.515065,752000,819200
0.485600,1686985.172982,552000,819200
0.648000,1264197.530864,648000,819200
0.433600,1889298.892989,584000,819200
0.566800,1445306.986591,808000,819200
0.584000,1402739.726027,832000,819200
0.836000,979904.306220,952000,819200
1.010400,810768.012668,1140000,819200
0.902800,907399.202481,980000,819200
0.895200,915102.770331,992000,819200
0.934800,876337.184424,1012000,819200
0.983600,832858.885726,1064000,819200
0.969200,845233.182006,1096000,819200
0.983200,833197.721725,1084000,819200
0.993200,824808.699154,1084000,819200
1.012400,809166.337416,1096000,819200
1.025600,798751.950078,1112000,819200
1.040400,787389.465590,1124000,819200
1.048800,781083.142639,1124000,819200
1.067600,767328.587486,1136000,819200
1.068000,767041.198502,1136000,819200
1.034800,791650.560495,1100000,819200
1.040400,787389.465590,1112000,819200
1.025200,799063.597347,1104000,819200
1.028000,796887.159533,1112000,819200
1.044800,784073.506891,1132000,819200
1.034400,791956.689869,1116000,819200
1.044400,784373.803141,1120000,819200
1.055200,776345.716452,1128000,819200
1.064800,769346.356123,1132000,819200
1.081200,757676.655568,1136000,819200
0.370800,2209277.238403,960000,819200
0.494400,1656957.928803,1192000,819200
0.675600,1212551.805802,1508000,819200
0.982800,833536.833537,1912000,819200
1.189600,688634.835239,2140000,819200
1.604400,510595.861381,2508000,819200
1.624400,504309.283428,2524000,819200
1.842400,444637.429440,2680000,819200
1.072000,764179.104478,1144000,819200
1.059600,773121.932805,1132000,819200
1.064800,769346.356123,1132000,819200
1.068000,767041.198502,1124000,819200
1.050400,779893.373953,1100000,819200
0.064800,12641975.308642,180000,819200
0.142800,5736694.677871,220000,819200
0.172800,4740740.740741,276000,819200
0.242400,3379537.953795,472000,819200
0.284800,2876404.494382,532000,819200
0.481600,1700996.677741,592000,819200
0.437200,1873741.994511,612000,819200
0.484000,1692561.983471,540000,819200
0.494000,1658299.595142,556000,819200
0.509600,1607535.321821,576000,819200
0.546400,1499267.935578,640000,819200
0.568800,1440225.035162,668000,819200
0.591200,1385656.292287,688000,819200
0.615600,1330734.243015,712000,819200
0.602400,1359893.758300,696000,819200
0.613200,1335942.596217,704000,819200
0.633200,1293746.051800,720000,819200
0.651600,1257213.014119,732000,819200
0.620800,1319587.628866,696000,819200
0.584400,1401779.603012,636000,819200
0.587600,1394145.677332,628000,819200
0.583200,1404663.923182,616000,819200
