rtt,thput,total_time,payload_size
0.674000,1215430.267062,704000,819200
0.642800,1274424.393279,672000,819200
0.659600,1241964.827168,688000,819200
0.663600,1234478.601567,692000,819200
0.645600,1268897.149938,672000,819200
0.656400,1248019.500305,680000,819200
0.646800,1266542.980829,668000,819200
0.662000,1237462.235650,684000,819200
0.663600,1234478.601567,684000,819200
0.670000,1222686.567164,692000,819200
0.639600,1280800.500313,664000,819200
0.640400,1279200.499688,668000,819200
0.662800,1235968.617984,688000,819200
0.664000,1233734.939759,688000,819200
0.663200,1235223.160434,688000,819200
0.664800,1232250.300842,688000,819200
0.670000,1222686.567164,692000,819200
0.648800,1262638.717633,672000,819200
0.666000,1230030.030030,688000,819200
0.655600,1249542.403905,676000,819200
0.652000,1256441.717791,672000,819200
0.629200,1301970.756516,652000,819200
0.617600,1326424.870466,636000,819200
0.611200,1340314.136126,632000,819200
0.612000,1338562.091503,632000,819200
0.601200,1362608.117099,620000,819200
0.618000,1325566.343042,636000,819200
0.614000,1334201.954397,632000,819200
0.606000,1351815.181518,624000,819200
0.602000,1360797.342193,620000,819200
0.586000,1397952.218430,604000,819200
0.594800,1377269.670477,612000,819200
0.592000,1383783.783784,604000,819200
0.583600,1403701.165182,596000,819200
0.556800,1471264.367816,568000,819200
0.542000,1511439.114391,552000,819200
0.539600,1518161.601186,552000,819200
0.426800,1919400.187441,432000,819200
0.424400,1930254.476909,428000,819200
0.365600,2240700.218818,396000,819200
0.045600,17964912.280702,60000,819200
0.038400,21333333.333333,100000,819200
0.048800,16786885.245902,128000,819200
0.075600,10835978.835979,84000,819200
0.063200,12962025.316456,116000,819200
0.084000,9752380.952381,112000,819200
0.083200,9846153.846154,112000,819200
0.085200,9615023.474178,116000,819200
0.083600,9799043.062201,88000,819200
0.104800,7816793.893130,136000,819200
0.096000,8533333.333333,144000,819200
0.081600,10039215.686275,88000,819200
0.080800,10138613.861386,88000,819200
0.117600,6965986.394558,140000,819200
0.079200,10343434.343434,92000,819200
0.074400,11010752.688172,84000,819200
0.120800,6781456.953642,160000,819200
0.070000,11702857.142857,84000,819200
0.093600,8752136.752137,116000,819200
0.095200,8605042.016807,120000,819200
0.095600,8569037.656904,124000,819200
0.060000,13653333.333333,88000,819200
0.056000,14628571.428571,84000,819200
0.062400,13128205.128205,96000,819200
0.060000,13653333.333333,88000,819200
0.028800,28444444.444444,48000,819200
0.032000,25600000.000000,68000,819200
0.053200,15398496.240602,68000,819200
0.061200,13385620.915033,76000,819200
0.066400,12337349.397590,84000,819200
0.083600,9799043.062201,112000,819200
0.100400,8159362.549801,112000,819200
0.098400,8325203.252033,124000,819200
0.116800,7013698.630137,140000,819200
0.104000,7876923.076923,144000,819200
0.180000,4551111.111111,180000,819200
0.157200,5211195.928753,212000,819200
0.228000,3592982.456140,280000,819200
0.202400,4047430.830040,284000,819200
0.116000,7062068.965517,140000,819200
0.229200,3574171.029668,324000,819200
0.272400,3007342.143906,276000,819200
0.283200,2892655.367232,284000,819200
0.264000,3103030.303030,264000,819200
0.132800,6168674.698795,144000,819200
0.261600,3131498.470948,288000,819200
0.130400,6282208.588957,148000,819200
0.177200,4623024.830700,204000,819200
0.199200,4112449.799197,244000,819200
0.266800,3070464.767616,320000,819200
0.348000,2354022.988506,452000,819200
0.412800,1984496.124031,480000,819200
0.412400,1986420.950533,476000,819200
0.417200,1963566.634708,480000,819200
0.431200,1899814.471243,492000,819200
0.445200,1840071.877808,500000,819200
0.467200,1753424.657534,532000,819200
0.717200,1142219.743447,816000,819200
0.661600,1238210.399033,732000,819200
0.458800,1785527.462947,524000,819200
0.477200,1716680.637049,532000,819200
0.477200,1716680.637049,520000,819200
0.490400,1670473.083197,524000,819200
0.498800,1642341.619888,528000,819200
0.456400,1794916.739702,484000,819200
0.468000,1750427.350427,496000,819200
0.488800,1675941.080196,512000,819200
0.444400,1843384.338434,468000,819200
0.482400,1698175.787728,508000,819200
0.445200,1840071.877808,468000,819200
0.478800,1710944.026734,500000,819200
0.474000,1728270.042194,496000,819200
0.477200,1716680.637049,500000,819200
0.482800,1696768.848384,504000,819200
0.479200,1709515.859766,504000,819200
0.485200,1688375.927453,508000,819200
0.429200,1908667.287978,452000,819200
0.483200,1695364.238411,504000,819200
0.488000,1678688.524590,508000,819200
0.488800,1675941.080196,508000,819200
0.485600,1686985.172982,504000,819200
0.479200,1709515.859766,496000,819200
0.456000,1796491.228070,472000,819200
0.454800,1801231.310466,472000,819200
0.420800,1946768.060837,436000,819200
0.396400,2066599.394551,408000,819200
0.385600,2124481.327801,396000,819200
0.384400,2131113.423517,392000,819200
0.350800,2335233.751425,356000,819200
0.340400,2406580.493537,352000,819200
0.342800,2389731.621937,348000,819200
0.336400,2435196.195006,344000,819200
0.318000,2576100.628931,320000,819200
0.295200,2775067.750678,296000,819200
0.276400,2963820.549928,280000,819200
0.227600,3599297.012302,232000,819200
0.219600,3730418.943534,224000,819200
0.211600,3871455.576560,216000,819200
0.207200,3953667.953668,212000,819200
0.195200,4196721.311475,200000,819200
0.062000,13212903.225806,80000,819200
0.024800,33032258.064516,56000,819200
0.030400,26947368.421053,92000,819200
0.034800,23540229.885057,60000,819200
0.082800,9893719.806763,96000,819200
0.070000,11702857.142857,96000,819200
0.109600,7474452.554745,132000,819200
0.089600,9142857.142857,112000,819200
0.079600,10291457.286432,112000,819200
0.084400,9706161.137441,112000,819200
0.044800,18285714.285714,76000,819200
0.112800,7262411.347518,116000,819200
0.075200,10893617.021277,96000,819200
0.043200,18962962.962963,60000,819200
0.059200,13837837.837838,76000,819200
0.062000,13212903.225806,76000,819200
0.041600,19692307.692308,92000,819200
0.044400,18450450.450450,84000,819200
0.049600,16516129.032258,80000,819200
0.081600,10039215.686275,176000,819200
0.068400,11976608.187135,164000,819200
0.081600,10039215.686275,112000,819200
0.103200,7937984.496124,116000,819200
0.098400,8325203.252033,104000,819200
0.102400,8000000.000000,108000,819200
0.117200,6989761.092150,144000,819200
0.121600,6736842.105263,144000,819200
0.072400,11314917.127072,92000,819200
0.080800,10138613.861386,100000,819200
0.087600,9351598.173516,148000,819200
0.119600,6849498.327759,200000,819200
0.224800,3644128.113879,284000,819200
0.117200,6989761.092150,184000,819200
0.139200,5885057.471264,232000,819200
0.215200,3806691.449814,336000,819200
0.212400,3856873.822976,496000,819200
0.221600,3696750.902527,368000,819200
0.381600,2146750.524109,396000,819200
0.325600,2515970.515971,400000,819200
0.425600,1924812.030075,440000,819200
0.371600,2204520.990312,388000,819200
0.372000,2202150.537634,388000,819200
0.376000,2178723.404255,388000,819200
0.415600,1971126.082772,432000,819200
0.302400,2708994.708995,496000,819200
0.409200,2001955.034213,444000,819200
0.358000,2288268.156425,372000,819200
0.360800,2270509.977827,380000,819200
0.362000,2262983.425414,380000,819200
0.363600,2253025.302530,380000,819200
0.408000,2007843.137255,472000,819200
0.373600,2192719.486081,412000,819200
0.416800,1965451.055662,456000,819200
0.386400,2120082.815735,424000,819200
0.408800,2003913.894325,448000,819200
0.389200,2104830.421377,428000,819200
0.426400,1921200.750469,456000,819200
0.428800,1910447.761194,464000,819200
0.428800,1910447.761194,476000,819200
0.432400,1894542.090657,488000,819200
0.438400,1868613.138686,492000,819200
0.451200,1815602.836879,504000,819200
0.464800,1762478.485370,524000,819200
0.475600,1722455.845248,532000,819200
0.481200,1702410.640067,528000,819200
0.492400,1663688.058489,536000,819200
0.499200,1641025.641026,536000,819200
0.505200,1621536.025337,536000,819200
0.488400,1677313.677314,544000,819200
0.509600,1607535.321821,540000,819200
0.513600,1595015.576324,540000,819200
0.484400,1691164.327002,508000,819200
0.467600,1751924.721985,492000,819200
0.486800,1682826.622843,508000,819200
0.823200,995140.913508,844000,819200
0.473600,1729729.729730,496000,819200
0.469600,1744463.373083,488000,819200
0.463600,1767040.552200,480000,819200
0.456400,1794916.739702,468000,819200
0.438400,1868613.138686,448000,819200
0.434000,1887557.603687,444000,819200
0.432800,1892791.127542,440000,819200
0.415600,1971126.082772,420000,819200
0.407600,2009813.542689,416000,819200
0.402400,2035785.288270,404000,819200
0.427200,1917602.996255,428000,819200
0.358000,2288268.156425,360000,819200
0.354400,2311512.415350,356000,819200
0.337200,2429418.742586,340000,819200
0.312800,2618925.831202,316000,819200
0.248800,3292604.501608,256000,819200
0.245600,3335504.885993,256000,819200
0.258400,3170278.637771,268000,819200
0.211600,3871455.576560,216000,819200
0.222000,3690090.090090,224000,819200
0.177200,4623024.830700,180000,819200
0.174800,4686498.855835,180000,819200
0.331600,2470446.320869,360000,819200
0.240800,3401993.355482,264000,819200
0.168000,4876190.476190,172000,819200
0.038400,21333333.333333,48000,819200
0.042800,19140186.915888,120000,819200
0.063600,12880503.144654,84000,819200
0.089600,9142857.142857,136000,819200
0.120000,6826666.666667,164000,819200
0.138000,5936231.884058,160000,819200
0.197200,4154158.215010,200000,819200
0.134000,6113432.835821,144000,819200
0.174800,4686498.855835,188000,819200
0.143200,5720670.391061,180000,819200
0.252400,3245641.838352,308000,819200
0.206000,3976699.029126,272000,819200
0.150800,5432360.742706,396000,819200
0.272400,3007342.143906,336000,819200
0.316800,2585858.585859,396000,819200
0.397600,2060362.173038,420000,819200
0.456800,1793345.008757,732000,819200
0.229600,3567944.250871,696000,819200
0.462000,1773160.173160,508000,819200
0.550400,1488372.093023,588000,819200
0.419600,1952335.557674,848000,819200
0.732000,1119125.683060,732000,819200
0.622400,1316195.372751,736000,819200
0.707200,1158371.040724,796000,819200
0.820000,999024.390244,884000,819200
0.802400,1020937.188435,828000,819200
0.790800,1035912.999494,816000,819200
0.798000,1026566.416040,828000,819200
0.857200,955669.622025,888000,819200
0.880400,930486.142662,912000,819200
0.818800,1000488.519785,856000,819200
0.835200,980842.911877,884000,819200
0.819200,1000000.000000,876000,819200
0.837600,978032.473734,888000,819200
0.830400,986512.524085,880000,819200
0.894400,915921.288014,948000,819200
0.829200,987940.183309,880000,819200
0.821200,997564.539698,872000,819200
0.859600,953001.395998,908000,819200
0.827200,990328.820116,876000,819200
0.880000,930909.090909,924000,819200
0.830400,986512.524085,872000,819200
0.867600,944213.923467,912000,819200
0.832000,984615.384615,872000,819200
0.870800,940744.143316,908000,819200
0.860800,951672.862454,896000,819200
0.870000,941609.195402,904000,819200
0.866400,945521.698984,900000,819200
0.836400,979435.676710,868000,819200
0.870800,940744.143316,900000,819200
0.871200,940312.213039,900000,819200
0.869600,942042.318307,896000,819200
0.872400,939018.798716,900000,819200
0.840400,974773.917182,868000,819200
0.870400,941176.470588,900000,819200
0.871200,940312.213039,896000,819200
0.861600,950789.229341,888000,819200
0.860000,952558.139535,884000,819200
0.888800,921692.169217,928000,819200
0.869200,942475.839853,896000,819200
0.860400,952115.295212,884000,819200
0.866400,945521.698984,892000,819200
0.856000,957009.345794,880000,819200
0.862800,949466.852109,888000,819200
0.857200,955669.622025,884000,819200
0.858400,954333.643989,880000,819200
0.860800,951672.862454,888000,819200
0.810800,1010360.138135,828000,819200
0.828400,988894.253984,848000,819200
0.828400,988894.253984,844000,819200
0.772400,1060590.367685,784000,819200
0.726000,1128374.655647,736000,819200
0.876000,935159.817352,916000,819200
0.701200,1168282.943525,712000,819200
0.723200,1132743.362832,736000,819200
0.698400,1172966.781214,708000,819200
0.696000,1177011.494253,704000,819200
0.682800,1199765.670767,696000,819200
0.677600,1208972.845336,692000,819200
0.675600,1212551.805802,696000,819200
0.663600,1234478.601567,684000,819200
0.682800,1199765.670767,704000,819200
0.680400,1203997.648442,700000,819200
0.686000,1194169.096210,704000,819200
0.682000,1201173.020528,700000,819200
0.684400,1196960.841613,704000,819200
0.686000,1194169.096210,704000,819200
0.680400,1203997.648442,700000,819200
0.665200,1231509.320505,684000,819200
0.666000,1230030.030030,684000,819200
0.657600,1245742.092457,672000,819200
0.644400,1271260.086903,660000,819200
0.637200,1285624.607659,652000,819200
0.637600,1284818.067754,656000,819200
0.625200,1310300.703775,640000,819200
0.613600,1335071.707953,628000,819200
0.588400,1392250.169952,604000,819200
0.585200,1399863.294600,596000,819200
0.587600,1394145.677332,596000,819200
0.587600,1394145.677332,592000,819200
0.050400,16253968.253968,84000,819200
0.072000,11377777.777778,76000,819200
0.081600,10039215.686275,120000,819200
0.113600,7211267.605634,152000,819200
0.086400,9481481.481481,128000,819200
0.088400,9266968.325792,128000,819200
0.066400,12337349.397590,80000,819200
0.064000,12800000.000000,76000,819200
0.119600,6849498.327759,120000,819200
0.134400,6095238.095238,284000,819200
0.130400,6282208.588957,144000,819200
0.103200,7937984.496124,124000,819200
0.108000,7585185.185185,228000,819200
0.120800,6781456.953642,132000,819200
0.156000,5251282.051282,156000,819200
0.173600,4718894.009217,188000,819200
0.186400,4394849.785408,188000,819200
0.107200,7641791.044776,120000,819200
0.283600,2888575.458392,320000,819200
0.172800,4740740.740741,324000,819200
0.296000,2767567.567568,296000,819200
0.245600,3335504.885993,288000,819200
0.272400,3007342.143906,308000,819200
0.294000,2786394.557823,304000,819200
0.287200,2852367.688022,384000,819200
0.304800,2687664.041995,332000,819200
0.308400,2656290.531777,336000,819200
0.326400,2509803.921569,352000,819200
0.318000,2576100.628931,344000,819200
0.330800,2476420.798065,352000,819200
0.356000,2301123.595506,356000,819200
0.378400,2164904.862579,424000,819200
0.354800,2308906.426156,448000,819200
0.367600,2228509.249184,476000,819200
0.496000,1651612.903226,496000,819200
0.406000,2017733.990148,504000,819200
0.484000,1692561.983471,568000,819200
0.488000,1678688.524590,604000,819200
0.512800,1597503.900156,616000,819200
0.544800,1503671.071953,644000,819200
0.489600,1673202.614379,584000,819200
0.524000,1563358.778626,616000,819200
0.580800,1410468.319559,644000,819200
0.595200,1376344.086022,648000,819200
0.607600,1348255.431205,648000,819200
0.626400,1307790.549170,652000,819200
0.630400,1299492.385787,652000,819200
0.633600,1292929.292929,652000,819200
0.628400,1303628.262253,640000,819200
0.631600,1297023.432552,644000,819200
0.626800,1306955.966816,644000,819200
0.674400,1214709.371293,696000,819200
0.631200,1297845.373891,648000,819200
0.628400,1303628.262253,644000,819200
0.633200,1293746.051800,652000,819200
0.640400,1279200.499688,676000,819200
0.638800,1282404.508453,660000,819200
0.627600,1305289.993627,648000,819200
0.616800,1328145.265888,624000,819200
0.553600,1479768.786127,564000,819200
0.564000,1452482.269504,576000,819200
0.553600,1479768.786127,572000,819200
0.556400,1472322.070453,572000,819200
0.555200,1475504.322767,572000,819200
0.558800,1465998.568361,576000,819200
0.558400,1467048.710602,576000,819200
0.559600,1463902.787706,580000,819200
0.556400,1472322.070453,576000,819200
0.552400,1482983.345402,564000,819200
0.596400,1373574.782025,608000,819200
0.539200,1519287.833828,548000,819200
0.560400,1461812.990721,564000,819200
0.516800,1585139.318885,520000,819200
0.510000,1606274.509804,516000,819200
0.479200,1709515.859766,484000,819200
0.494800,1655618.431690,504000,819200
0.500800,1635782.747604,512000,819200
0.481600,1700996.677741,492000,819200
0.472000,1735593.220339,484000,819200
0.472000,1735593.220339,480000,819200
0.458800,1785527.462947,468000,819200
0.453200,1807590.467785,464000,819200
0.450800,1817213.842059,460000,819200
0.459200,1783972.125436,472000,819200
0.444800,1841726.618705,456000,819200
0.434400,1885819.521179,444000,819200
0.433600,1889298.892989,444000,819200
0.429600,1906890.130354,440000,819200
0.430800,1901578.458682,440000,819200
0.416800,1965451.055662,424000,819200
0.418800,1956064.947469,424000,819200
0.392000,2089795.918367,396000,819200
0.382400,2142259.414226,388000,819200
0.373600,2192719.486081,376000,819200
0.362400,2260485.651214,364000,819200
0.330400,2479418.886199,332000,819200
0.258000,3175193.798450,260000,819200
0.251200,3261146.496815,256000,819200
0.248800,3292604.501608,252000,819200
0.244000,3357377.049180,252000,819200
