rtt,thput,total_time,total_data
101.617959,83840.298347,132095997,8519680
102.385805,83211.535037,132007997,8519680
102.545574,83081.889034,132067997,8519680
103.196844,82557.563485,132079997,8519680
103.841959,82044.677143,132099997,8519680
104.502151,81526.360161,132111997,8519680
105.140805,81031.146756,132115997,8519680
105.778151,80542.909093,132123997,8519680
107.014805,79612.162074,132135997,8519680
106.415536,80060.490416,132167997,8519680
80.418883,105941.287446,123163998,8519680
80.474652,105867.870047,123163998,8519680
80.544998,105775.407680,123163998,8519680
80.497306,105838.076121,123167998,8519680
80.618267,105679.274897,123163998,8519680
80.589575,105716.899487,123163998,8519680
81.590960,104419.411170,123379998,8519680
81.691767,104290.558435,123319998,8519680
81.820075,104127.012839,123335998,8519680
81.755921,104208.721470,123327998,8519680
81.854575,104083.125470,123319998,8519680
81.881767,104048.560652,123323998,8519680
82.130998,103732.819611,123355998,8519680
82.595921,103148.919424,123559998,8519680
82.570652,103180.485967,123547998,8519680
82.606575,103135.616021,123535998,8519680
82.744114,102964.181839,123523998,8519680
82.989883,102659.260286,123459998,8519680
83.725921,101756.778525,123715998,8519680
83.790806,101677.981233,123635998,8519680
83.813229,101650.778781,123635998,8519680
83.824767,101636.787132,123627998,8519680
83.878767,101571.354763,123631998,8519680
83.909460,101534.201269,123623998,8519680
83.941883,101494.983142,123615998,8519680
83.941344,101495.634857,123619998,8519680
84.291190,101074.382744,123599998,8519680
84.093537,101311.947433,123739998,8519680
85.292652,99887.619862,123895998,8519680
84.985806,100248.269693,123803998,8519680
84.911575,100335.908267,123787998,8519680
84.926037,100318.822130,123763998,8519680
85.048498,100174.373450,123759998,8519680
84.955267,100284.306093,123751998,8519680
85.337652,99834.947416,123747998,8519680
85.034652,100190.684616,123739998,8519680
86.378498,98631.953522,123843998,8519680
86.094498,98957.310838,123863998,8519680
86.215460,98818.471768,123843998,8519680
86.131498,98914.801180,123831998,8519680
86.198113,98838.358561,123819998,8519680
86.260729,98766.612557,123815998,8519680
86.350075,98664.419226,123783998,8519680
86.406498,98599.991866,123795998,8519680
86.367113,98644.955285,123783998,8519680
86.554037,98431.919472,123783998,8519680
87.485806,97383.568713,124015998,8519680
87.482152,97387.636280,123867998,8519680
87.760344,97078.926673,123895998,8519680
87.434306,97440.928964,123895998,8519680
87.687537,97159.531348,123855998,8519680
87.712037,97132.392445,123835998,8519680
87.506767,97360.241866,123839998,8519680
87.495575,97372.695705,123835998,8519680
87.845460,96984.864101,123811998,8519680
88.432690,96340.844093,123947998,8519680
88.433652,96339.796077,123951998,8519680
88.389613,96387.796154,123935998,8519680
88.464498,96306.204100,123931998,8519680
88.619036,96138.260859,123887998,8519680
89.604075,95081.389993,123959998,8519680
89.558883,95129.368686,123967998,8519680
89.648844,95033.908078,123967998,8519680
89.711844,94967.170667,123911998,8519680
90.044498,94616.330695,123883998,8519680
89.817806,94855.133736,123887998,8519680
89.997921,94665.297879,123867998,8519680
89.986613,94677.193818,123871998,8519680
90.007190,94655.549184,123871998,8519680
90.084613,94574.197705,123875998,8519680
90.117383,94539.807043,123875998,8519680
90.739729,93891.397890,124103998,8519680
90.094075,94564.265186,123871998,8519680
90.757229,93873.293553,123967998,8519680
90.757075,93873.452841,123987998,8519680
90.765844,93864.383611,123991998,8519680
90.787421,93842.075325,123947998,8519680
90.857767,93769.418744,123935998,8519680
90.868306,93758.543270,123931998,8519680
90.934536,93690.256472,123931998,8519680
90.939152,93685.500828,123931998,8519680
90.921921,93703.255566,123931998,8519680
91.302690,93312.475240,123875998,8519680
92.005229,92599.954292,123967998,8519680
92.013652,92591.477621,123967998,8519680
91.984575,92620.746468,123931998,8519680
92.270844,92333.391900,123871998,8519680
92.533267,92071.535743,123831998,8519680
93.156921,91455.148029,123947998,8519680
93.123959,91487.519340,123919998,8519680
93.192921,91419.819323,123887998,8519680
94.262344,90382.645269,123851998,8519680
94.630613,90030.907863,123739998,8519680
96.025959,88722.675501,123779998,8519680
96.706536,88098.285311,123803998,8519680
97.376959,87491.744325,123843998,8519680
98.026267,86912.215070,123875998,8519680
98.650382,86362.361983,123859998,8519680
99.273190,85820.552357,123847998,8519680
99.891959,85288.947031,123891998,8519680
100.488536,84782.606446,123879998,8519680
101.085652,84281.793028,123883998,8519680
102.249344,83322.588358,123883998,8519680
101.672229,83795.546570,123883998,8519680
102.810805,82867.554631,123923998,8519680
